loss = 7.685287952423096, MAPE = 2.667602847330272
loss = 2.683880567550659, MAPE = 0.3917652051895857
loss = 2.7254273891448975, MAPE = 0.3743543392047286
loss = 2.8840279579162598, MAPE = 0.38669112557545304
loss = 2.7339673042297363, MAPE = 0.33096119994297624
loss = 2.7494215965270996, MAPE = 0.32884015142917633
loss = 2.822983503341675, MAPE = 0.43938821740448475
loss = 2.8402621746063232, MAPE = 0.362530289683491
loss = 2.828671455383301, MAPE = 0.383602540823631
loss = 2.787065029144287, MAPE = 0.3643879269948229
loss = 2.8094890117645264, MAPE = 0.36375658214092255
loss = 2.6405680179595947, MAPE = 0.37162566906772554
loss = 2.94106125831604, MAPE = 0.36085532139986753
loss = 2.794433355331421, MAPE = 0.4257232948439196
loss = 2.7608065605163574, MAPE = 0.33203398541081697
loss = 2.9222469329833984, MAPE = 0.4245130424387753
loss = 2.7858335971832275, MAPE = 0.365168189862743
loss = 2.725182056427002, MAPE = 0.35624887072481215
loss = 2.8455233573913574, MAPE = 0.35821612796280533
loss = 2.8338215351104736, MAPE = 0.6190228122286499
loss = 2.8987741470336914, MAPE = 0.33942168508656323
loss = 2.654764175415039, MAPE = 0.31778037978801876
loss = 2.497925281524658, MAPE = 0.2780094782356173
loss = 2.7340378761291504, MAPE = 0.34823872498236597
loss = 2.7006072998046875, MAPE = 0.3196468419628218
loss = 2.586270332336426, MAPE = 0.36507885658647865
loss = 2.7484488487243652, MAPE = 0.32172017672564834
loss = 2.8714356422424316, MAPE = 0.3572150601539761
loss = 2.70672869682312, MAPE = 0.3038606218760833
loss = 2.7502312660217285, MAPE = 0.3092570973094553
loss = 2.752068281173706, MAPE = 0.5080699706450105
loss = 2.6689412593841553, MAPE = 0.36812920111697167
loss = 2.595017671585083, MAPE = 0.37137555587105453
loss = 2.6174774169921875, MAPE = 0.333258796017617
loss = 2.582170009613037, MAPE = 0.28468975599389523
loss = 2.80714750289917, MAPE = 0.39106888277456164
loss = 2.7672555446624756, MAPE = 0.33384513203054667
loss = 2.6461825370788574, MAPE = 0.32048693764954805
loss = 2.620389938354492, MAPE = 0.3604355446295813
loss = 2.8593802452087402, MAPE = 0.3935447365511209
loss = 2.6798179149627686, MAPE = 0.36395533778704703
loss = 2.7475264072418213, MAPE = 0.4170020141173154
loss = 2.498852252960205, MAPE = 0.2927838144823909
loss = 2.6118013858795166, MAPE = 0.3248774450039491
loss = 2.5130975246429443, MAPE = 0.3064714045030996
loss = 2.6278650760650635, MAPE = 0.3166851894930005
loss = 2.7052507400512695, MAPE = 0.3528869287110865
loss = 2.523425817489624, MAPE = 0.30950266122817993
loss = 2.5965030193328857, MAPE = 0.3174225341062993
loss = 2.7891898155212402, MAPE = 0.36252081696875393
loss = 2.6055684089660645, MAPE = 0.36950045509729534
loss = 2.560757637023926, MAPE = 0.4025764538673684
loss = 2.6663169860839844, MAPE = 0.3215241559082642
loss = 2.592485189437866, MAPE = 0.3633734859758988
loss = 2.6684985160827637, MAPE = 0.31663380609825253
loss = 2.5526084899902344, MAPE = 0.3192525873892009
loss = 2.6186935901641846, MAPE = 0.3439714051783085
loss = 2.6150059700012207, MAPE = 0.3099882610840723
loss = 2.6723854541778564, MAPE = 0.45684834371786565
loss = 2.688961982727051, MAPE = 0.45006791688501835
loss = 2.555983543395996, MAPE = 0.3968389448709786
loss = 2.635594606399536, MAPE = 0.40792124066501856
loss = 2.5237057209014893, MAPE = 0.304118974134326
loss = 2.661957025527954, MAPE = 0.3427483558189124
loss = 2.4572763442993164, MAPE = 0.29065357765648514
loss = 2.3655173778533936, MAPE = 0.2737585896393284
loss = 2.553287982940674, MAPE = 0.38614923134446144
loss = 2.5633749961853027, MAPE = 0.35845105757471174
loss = 2.5225143432617188, MAPE = 0.3160014543682337
loss = 2.3747663497924805, MAPE = 0.26615393278189003
loss = 2.594343900680542, MAPE = 0.4134562471881509
loss = 2.594165563583374, MAPE = 0.35561122046783566
loss = 2.620634078979492, MAPE = 0.8760294403182343
loss = 2.4149341583251953, MAPE = 0.3959266551537439
loss = 2.6706440448760986, MAPE = 0.3368911624420434
loss = 2.4142138957977295, MAPE = 0.2599507309496403
loss = 2.4374876022338867, MAPE = 0.6767375614726916
loss = 2.3145205974578857, MAPE = 3.461825113510713
loss = 2.5269851684570312, MAPE = 0.36396467010490596
loss = 2.5109784603118896, MAPE = 0.45247648656368256
loss = 2.4933066368103027, MAPE = 0.8225727021927014
loss = 2.522179365158081, MAPE = 0.3045345388818532
loss = 2.5760295391082764, MAPE = 0.31909681600518525
loss = 2.4843976497650146, MAPE = 0.5028445851057768
loss = 2.5217397212982178, MAPE = 0.43839090096298605
loss = 2.337246894836426, MAPE = 0.38263822079170495
loss = 2.499915838241577, MAPE = 0.30610072484705597
loss = 2.3772263526916504, MAPE = 0.32770688144955784
loss = 2.632521629333496, MAPE = 0.31513736490160227
loss = 2.5288827419281006, MAPE = 0.5663550065364689
loss = 2.4275779724121094, MAPE = 0.3630068890051916
loss = 2.391343832015991, MAPE = 0.6023715031333268
loss = 2.3973209857940674, MAPE = 0.3177106683142483
loss = 2.515871286392212, MAPE = 0.4985531931743026
loss = 2.33821177482605, MAPE = 0.253800768754445
loss = 2.284817934036255, MAPE = 0.28623256215360016
loss = 2.313990831375122, MAPE = 0.3405508347786963
loss = 2.302668809890747, MAPE = 0.28692676685750484
loss = 2.3530495166778564, MAPE = 0.374808881781064
loss = 2.4305527210235596, MAPE = 0.5632751671364531
loss = 2.2814865112304688, MAPE = 0.3080696411198005
loss = 2.490217924118042, MAPE = 0.40154999017249793
loss = 2.2443697452545166, MAPE = 0.6201926593203098
loss = 2.4431378841400146, MAPE = 0.30436086608096957
loss = 2.3868587017059326, MAPE = 0.31459522782824934
loss = 2.2062735557556152, MAPE = 0.41979576204903424
loss = 2.394702196121216, MAPE = 0.2998893408803269
loss = 2.3604466915130615, MAPE = 0.3111384946387261
loss = 2.314748764038086, MAPE = 0.26644409948494285
loss = 2.2165029048919678, MAPE = 0.6210861364379525
loss = 2.29831600189209, MAPE = 0.6139723565429449
loss = 2.1787636280059814, MAPE = 0.38497273868415505
loss = 2.331416368484497, MAPE = 0.35828584467526525
loss = 2.403670310974121, MAPE = 0.3170843021944165
loss = 2.3745839595794678, MAPE = 0.32682614028453827
loss = 2.2844972610473633, MAPE = 0.32651609275490046
loss = 2.2950522899627686, MAPE = 0.27692377008497715
loss = 2.2648887634277344, MAPE = 0.346828403766267
loss = 2.3260021209716797, MAPE = 0.2921743921469897
loss = 2.482480764389038, MAPE = 0.3259125668555498
loss = 2.2515037059783936, MAPE = 0.6029122602194548
loss = 2.313124179840088, MAPE = 0.30429524811916053
loss = 2.178746223449707, MAPE = 0.27841312682721764
loss = 2.1654036045074463, MAPE = 0.3097607125528157
loss = 2.265763282775879, MAPE = 0.29677947820164263
loss = 2.2218706607818604, MAPE = 0.42244882869999856
loss = 2.2040226459503174, MAPE = 0.4034249539254233
loss = 2.079249382019043, MAPE = 0.27517628064379096
loss = 2.2046358585357666, MAPE = 0.26415323629043996
loss = 2.2046308517456055, MAPE = 0.24878588994033635
loss = 2.2487287521362305, MAPE = 0.3913764012977481
loss = 2.0543618202209473, MAPE = 0.3374238309916109
loss = 2.2252840995788574, MAPE = 0.3093188783386722
loss = 2.2074785232543945, MAPE = 0.3049725190503523
loss = 2.1218478679656982, MAPE = 0.2606052946066484
loss = 2.0128540992736816, MAPE = 0.25301836826838553
loss = 2.265126943588257, MAPE = 0.36097096162848175
loss = 2.4782793521881104, MAPE = 0.4019806969445199
loss = 2.1571848392486572, MAPE = 0.7905894404975697
loss = 2.238067388534546, MAPE = 0.4725725189782679
loss = 2.2035019397735596, MAPE = 0.40855681453831494
loss = 2.1103339195251465, MAPE = 0.32757751806639135
loss = 2.224424123764038, MAPE = 0.2963095735758543
loss = 2.064735174179077, MAPE = 0.29881330754142255
loss = 2.1430821418762207, MAPE = 0.36310723272617906
loss = 2.1298105716705322, MAPE = 0.3340572506422177
loss = 2.302950143814087, MAPE = 0.38560038711875677
loss = 2.1973888874053955, MAPE = 0.418252132833004
loss = 2.2857298851013184, MAPE = 0.41301006195135415
loss = 2.1645407676696777, MAPE = 0.7661216823616996
loss = 2.073904275894165, MAPE = 0.32255920581519604
loss = 2.162099599838257, MAPE = 0.3615585477091372
loss = 2.0523457527160645, MAPE = 0.44706829567439854
loss = 2.0671708583831787, MAPE = 0.36403345956932753
loss = 2.1292433738708496, MAPE = 0.37733194581232965
loss = 2.0352532863616943, MAPE = 0.3653942330274731
loss = 2.083699941635132, MAPE = 0.44784817658364773
loss = 2.17826771736145, MAPE = 0.40431948681361973
loss = 2.0489375591278076, MAPE = 0.32513076381292194
loss = 1.991530418395996, MAPE = 0.36251469142735004
loss = 1.980417251586914, MAPE = 0.6506580205168575
loss = 1.97419011592865, MAPE = 0.5756008971948177
loss = 1.9264131784439087, MAPE = 0.28177843464072794
loss = 1.9870953559875488, MAPE = 0.2957810462685302
loss = 2.010366916656494, MAPE = 0.31605490762740374
loss = 2.0549275875091553, MAPE = 0.33258905727416277
loss = 2.1610751152038574, MAPE = 0.3532055659452453
loss = 1.9902878999710083, MAPE = 0.3294439211022109
loss = 2.070200204849243, MAPE = 0.35275349067524076
loss = 2.017766237258911, MAPE = 0.2945062075741589
loss = 1.8769629001617432, MAPE = 0.3253454945515841
loss = 1.9517861604690552, MAPE = 0.34668697172310203
loss = 1.8500436544418335, MAPE = 0.307899210951291
loss = 2.0003316402435303, MAPE = 0.28874331328552216
loss = 1.8917094469070435, MAPE = 0.36665476276539266
loss = 1.9527978897094727, MAPE = 0.24869494198355824
loss = 2.0381100177764893, MAPE = 0.6075075392145663
loss = 1.8581771850585938, MAPE = 0.565231476444751
loss = 1.9093362092971802, MAPE = 0.3149323541438207
loss = 1.9814836978912354, MAPE = 0.41934640193358064
loss = 1.909794569015503, MAPE = 0.30663255183026195
loss = 2.021848440170288, MAPE = 0.36931999458465725
loss = 2.1771368980407715, MAPE = 0.49416158720850945
loss = 1.8371013402938843, MAPE = 0.3472750986693427
loss = 1.926347017288208, MAPE = 0.35557208047248423
loss = 1.7441561222076416, MAPE = 0.31708399415947497
loss = 2.0567612648010254, MAPE = 0.341480833129026
loss = 1.8573979139328003, MAPE = 0.557106951950118
loss = 1.961215853691101, MAPE = 1.1907909815199673
loss = 1.8334811925888062, MAPE = 0.4539874756010249
loss = 2.0075607299804688, MAPE = 0.34531274647451937
loss = 2.0482988357543945, MAPE = 0.5370391064789146
loss = 1.8767720460891724, MAPE = 0.327210113289766
loss = 1.9796786308288574, MAPE = 0.3491753916023299
loss = 1.8659430742263794, MAPE = 0.6138020505895838
loss = 1.9429458379745483, MAPE = 0.660113382502459
loss = 1.827601432800293, MAPE = 0.43525986035820097
loss = 1.8132435083389282, MAPE = 0.43144381628371775
loss = 1.9416860342025757, MAPE = 0.3830393080133945
loss = 1.996303677558899, MAPE = 0.4678317434154451
loss = 1.8083571195602417, MAPE = 0.6985135176219046
loss = 1.942458152770996, MAPE = 0.7605454004369676
loss = 1.9794923067092896, MAPE = 0.8206520099192858
loss = 1.944748878479004, MAPE = 0.39675913914106786
loss = 1.7952172756195068, MAPE = 0.3992301664547995
loss = 1.7999521493911743, MAPE = 0.6616986403241754
loss = 1.8963004350662231, MAPE = 7.591080798767507
loss = 1.7526476383209229, MAPE = 0.5176870615687221
loss = 1.7756057977676392, MAPE = 0.34666794969234616
loss = 1.7110731601715088, MAPE = 0.39219800336286426
loss = 1.7620760202407837, MAPE = 0.6476440010592341
loss = 1.6592345237731934, MAPE = 0.5223142956383526
loss = 1.7889150381088257, MAPE = 0.4137180190300569
loss = 1.6801823377609253, MAPE = 0.4254573208745569
loss = 1.7583452463150024, MAPE = 0.4899184786481783
loss = 1.8313528299331665, MAPE = 0.8453058670274913
loss = 1.6064616441726685, MAPE = 0.3498354336479679
loss = 1.6635687351226807, MAPE = 0.2471469072625041
loss = 1.7555911540985107, MAPE = 0.4498636946082115
loss = 1.6144026517868042, MAPE = 1.9675459002610296
loss = 1.8366121053695679, MAPE = 0.5129019666928798
loss = 1.7318118810653687, MAPE = 7.870805243379436
loss = 1.6272231340408325, MAPE = 0.5234180932166055
loss = 1.746925711631775, MAPE = 0.3745057476917282
loss = 1.6525181531906128, MAPE = 0.34629741113167256
loss = 1.7048178911209106, MAPE = 0.5075214466778561
loss = 1.5711846351623535, MAPE = 0.47977300523780286
loss = 1.6323446035385132, MAPE = 0.4947365769185126
loss = 1.7679113149642944, MAPE = 2.516257898649201
loss = 1.6467028856277466, MAPE = 0.3463404686190188
loss = 1.6485652923583984, MAPE = 0.2959423043066636
loss = 1.6519559621810913, MAPE = 0.5778723699040711
loss = 1.7223073244094849, MAPE = 0.5967421687673777
loss = 1.5904731750488281, MAPE = 0.4986004768870771
loss = 1.553520679473877, MAPE = 0.3757300463039428
loss = 1.5568488836288452, MAPE = 0.3826704879757017
loss = 1.5978494882583618, MAPE = 0.5248060943558812
loss = 1.4608348608016968, MAPE = 0.3109171052929014
loss = 1.6115736961364746, MAPE = 0.4628775672754273
loss = 1.598004698753357, MAPE = 0.42032191215548664
loss = 1.570385456085205, MAPE = 0.4312497559003532
loss = 1.5634009838104248, MAPE = 0.5206599070224911
loss = 1.632057547569275, MAPE = 0.40358927426859736
loss = 1.439186692237854, MAPE = 0.47433358896523714
loss = 1.4795647859573364, MAPE = 0.2829722164897248
loss = 1.538016438484192, MAPE = 0.38536649919115007
loss = 1.4852933883666992, MAPE = 0.3981146584264934
loss = 1.5472031831741333, MAPE = 0.9737616586498916
loss = 1.6032439470291138, MAPE = 0.5488315540133044
loss = 1.6657898426055908, MAPE = 0.6946100031491369
loss = 1.551223635673523, MAPE = 0.6326874468941242
loss = 1.558006763458252, MAPE = 0.38470722700003535
loss = 1.6368838548660278, MAPE = 0.4558463718276471
loss = 1.483674168586731, MAPE = 0.7303425959544256
loss = 1.3916279077529907, MAPE = 0.487258777837269
loss = 1.5355342626571655, MAPE = 0.42966933560092
loss = 1.399970531463623, MAPE = 0.3725270302966237
loss = 1.384791612625122, MAPE = 0.5461687676142901
loss = 1.463202953338623, MAPE = 0.5462255404563621
loss = 1.3687260150909424, MAPE = 1.0424169426551089
loss = 1.4491075277328491, MAPE = 0.4630303792655468
loss = 1.4282249212265015, MAPE = 0.3397729961434379
loss = 1.5274460315704346, MAPE = 0.5462284903042018
loss = 1.457322359085083, MAPE = 0.3377313633682206
loss = 1.4661237001419067, MAPE = 0.6555261040339246
loss = 1.4279634952545166, MAPE = 0.8887677029706538
loss = 1.3855650424957275, MAPE = 0.32573737495113164
loss = 1.5052417516708374, MAPE = 0.4172183645423502
loss = 1.4244155883789062, MAPE = 0.33846390002872795
loss = 1.3532202243804932, MAPE = 0.3269148925319314
loss = 1.3690236806869507, MAPE = 0.35501653840765357
loss = 1.4161016941070557, MAPE = 0.46674250450450927
loss = 1.2802035808563232, MAPE = 0.5427652627695352
loss = 1.4618055820465088, MAPE = 0.6230722318869084
loss = 1.4234517812728882, MAPE = 0.3318968425737694
loss = 1.4390721321105957, MAPE = 0.4591832000296563
loss = 1.4757145643234253, MAPE = 0.35442122048698366
loss = 1.3553191423416138, MAPE = 0.4018475121119991
loss = 1.3865820169448853, MAPE = 0.5575621488969773
loss = 1.4901158809661865, MAPE = 0.37277046008966863
loss = 1.3835591077804565, MAPE = 0.6849104128777981
loss = 1.468873143196106, MAPE = 0.4106068143155426
loss = 1.3905261754989624, MAPE = 0.45809013477992266
loss = 1.4001344442367554, MAPE = 0.22497241594828665
loss = 1.3019335269927979, MAPE = 0.40563814132474363
loss = 1.3580552339553833, MAPE = 1.869772219681181
loss = 1.4111971855163574, MAPE = 0.5584152067312971
loss = 1.392701268196106, MAPE = 0.28523489576764405
loss = 1.3936681747436523, MAPE = 0.444427547394298
loss = 1.4369932413101196, MAPE = 0.41288658301346004
loss = 1.4015001058578491, MAPE = 0.6674397634342313
loss = 1.3375223875045776, MAPE = 0.24407305498607457
loss = 1.2746564149856567, MAPE = 0.5144729630555958
loss = 1.3565181493759155, MAPE = 0.2769854894140735
loss = 1.3668203353881836, MAPE = 0.7470451885601506
loss = 1.3947385549545288, MAPE = 0.4477877503959462
loss = 1.4310131072998047, MAPE = 0.4216709901811555
loss = 1.3902833461761475, MAPE = 0.5554205805528909
loss = 1.2222821712493896, MAPE = 0.4217085874406621
loss = 1.2974042892456055, MAPE = 0.46123596315737814
loss = 1.354256272315979, MAPE = 0.27967688417993486
loss = 1.4237823486328125, MAPE = 0.4265738253016025
loss = 1.4236754179000854, MAPE = 0.5773944320390001
loss = 1.346975326538086, MAPE = 0.5828009323449805
loss = 1.381018042564392, MAPE = 0.5145816873991862
loss = 1.287651538848877, MAPE = 0.651461971225217
loss = 1.338305115699768, MAPE = 2.532169031444937
loss = 1.5075329542160034, MAPE = 0.593893856741488
loss = 1.3196378946304321, MAPE = 0.4097240095725283
loss = 1.410226583480835, MAPE = 0.32467754697427154
loss = 1.3903478384017944, MAPE = 2.6380404012743384
loss = 1.2709901332855225, MAPE = 0.28340226295404136
loss = 1.3260629177093506, MAPE = 0.32386446616146713
loss = 1.3857389688491821, MAPE = 0.5301845259964466
loss = 1.1833856105804443, MAPE = 0.22734367533121258
loss = 1.3258169889450073, MAPE = 0.5681974780745804
loss = 1.2661280632019043, MAPE = 0.25448508048430085
loss = 1.3728655576705933, MAPE = 0.3550438748206943
loss = 1.3231860399246216, MAPE = 0.5650540539063513
loss = 1.2353813648223877, MAPE = 0.932130710571073
loss = 1.2654428482055664, MAPE = 0.4188261304516345
loss = 1.290181040763855, MAPE = 0.35574787796940655
loss = 1.3334057331085205, MAPE = 0.31627289683092386
loss = 1.3441195487976074, MAPE = 0.8253510311478749
loss = 1.305818796157837, MAPE = 0.34162863972596824
loss = 1.308810830116272, MAPE = 1.2552730854367837
loss = 1.274054765701294, MAPE = 0.5802751894807443
loss = 1.2629998922348022, MAPE = 0.47096478031016886
loss = 1.41438889503479, MAPE = 0.6625416011083871
loss = 1.4483667612075806, MAPE = 0.44721876888070256
