loss = 0.9648779420957965, MAPE = 0.14049046674482057
loss = 0.9877687389350398, MAPE = 0.2705703688133992
loss = 1.0313231006062111, MAPE = 0.28229165655116517
loss = 0.9420898242117497, MAPE = 0.13823475371044178
loss = 0.9622820564003091, MAPE = 0.18404034493300206
loss = 0.9742816175561062, MAPE = 0.3514134342934005
loss = 1.0046983243915601, MAPE = 0.20225456359136032
loss = 1.1098826861590765, MAPE = 0.42597181281853946
loss = 1.1388187677620594, MAPE = 0.8518600645005588
loss = 0.9202003634180932, MAPE = 0.685641573433614
loss = 1.1371465519625552, MAPE = 0.48248292568171725
loss = 0.9381306041254107, MAPE = 0.22594389108871005
loss = 1.0921035295563797, MAPE = 0.16994619517196322
loss = 1.1525682732627043, MAPE = 0.7947425136683621
loss = 1.268757218108478, MAPE = 0.4081570905745305
loss = 1.1680988059329585, MAPE = 0.1898026614222361
loss = 0.9442295455481914, MAPE = 0.2518046476003267
loss = 0.9707805539955895, MAPE = 0.9993226529888761
loss = 1.0505268422911735, MAPE = 0.22019279896808505
loss = 1.0529105345890397, MAPE = 0.1996485197258119
loss = 1.1370777659367608, MAPE = 0.20381935934990805
loss = 1.075194639602052, MAPE = 0.3664922035169791
loss = 0.9865051614616535, MAPE = 0.15685317698189138
loss = 1.1503968439429813, MAPE = 0.5253468817563579
loss = 0.8895546319425, MAPE = 0.2890228636975463
loss = 1.146294333573477, MAPE = 0.3084014231213125
loss = 0.9407435518323911, MAPE = 0.13786963447113518
loss = 0.9858184512788123, MAPE = 0.15565256970042937
loss = 1.049658317299316, MAPE = 0.2224795709580545
loss = 0.9450468861778188, MAPE = 0.19144986640393807
loss = 0.8946477312099737, MAPE = 0.16420749983133212
loss = 1.0957405449136952, MAPE = 0.226363852449034
loss = 1.1173435302045949, MAPE = 0.16570825520475255
loss = 0.9895237772294031, MAPE = 0.19060992640361693
loss = 0.9853435061339056, MAPE = 0.41939868710447836
loss = 0.8951488902802285, MAPE = 0.93252320023684
loss = 0.9824443567021334, MAPE = 0.6219365227131525
loss = 0.9834117131238297, MAPE = 0.15082251274036632
loss = 1.1748128003932814, MAPE = 0.2825311634422529
loss = 1.0298615950628351, MAPE = 0.22175561279126207
loss = 1.053521381201087, MAPE = 0.3586360738912621
loss = 0.9916054265654856, MAPE = 0.352895948481176
loss = 0.9701680142363723, MAPE = 0.24141721168742478
loss = 1.014999936835661, MAPE = 0.17503128621244934
loss = 0.9786593575661352, MAPE = 0.4468814580406919
loss = 1.0562615754236198, MAPE = 0.3934514006934848
loss = 1.012948027651644, MAPE = 0.45845892176285535
loss = 0.8975220021909932, MAPE = 0.17847417803166932
loss = 1.0054641892290836, MAPE = 0.16960183700236997
loss = 0.9438806803640284, MAPE = 0.11520506989276663
loss = 1.016780269532119, MAPE = 0.16212069087464473
loss = 0.9967687595576712, MAPE = 0.15940791375434255
loss = 1.1583935054891845, MAPE = 0.2903004905314908
loss = 1.0487305148290595, MAPE = 0.5245690731392778
loss = 1.1887610967045898, MAPE = 0.33751161894649245
loss = 0.9254618735406136, MAPE = 0.9264503485684071
loss = 0.7874063997217653, MAPE = 0.10982564671659403
loss = 1.013980041883463, MAPE = 0.18263785297992013
loss = 1.0536424382247631, MAPE = 0.1938718453588971
loss = 1.1357763344893097, MAPE = 0.4570830639001574
loss = 1.0470285862064228, MAPE = 0.16651299008658488
loss = 0.8974363308449104, MAPE = 0.4098004677898879
loss = 1.042476609661417, MAPE = 0.1664242278295056
loss = 1.0657114866857473, MAPE = 0.36113772568802016
loss = 1.2651223640223377, MAPE = 0.232826454920079
loss = 1.0002917056348983, MAPE = 0.23498278697425393
loss = 0.8825625984104294, MAPE = 0.18806542361778603
loss = 0.8809766578809434, MAPE = 0.16651240127358738
loss = 0.9815715410468947, MAPE = 0.27357243625418926
loss = 1.0522721320297352, MAPE = 0.21243487414279222
loss = 1.004555684286445, MAPE = 0.22651764644912276
loss = 1.0277141969246388, MAPE = 0.2115096496826437
loss = 1.0308956967283431, MAPE = 0.22281664160526723
loss = 1.0252167019222609, MAPE = 0.3115988933772923
loss = 0.8843498977304775, MAPE = 0.1465600276395615
loss = 1.1113515309269015, MAPE = 0.45930075861861497
loss = 0.7977232065784327, MAPE = 0.16483929392326857
loss = 1.014573236392166, MAPE = 0.24385271172902837
loss = 1.1041727308842684, MAPE = 0.17942421449804588
loss = 1.1013033311065508, MAPE = 0.1817367810022497
loss = 1.0626216278327936, MAPE = 0.19581977164464562
loss = 1.082986711284116, MAPE = 0.8457380095607362
loss = 0.9916849154133697, MAPE = 0.22390128818767135
loss = 0.9053279675832837, MAPE = 0.20855383963057214
loss = 0.9166781865302447, MAPE = 0.7708731117949377
loss = 0.957109618711643, MAPE = 0.18817344178592776
loss = 0.9896232620435319, MAPE = 0.27700706267248487
loss = 1.112970237539956, MAPE = 0.24130461373679174
loss = 1.1082959653202509, MAPE = 0.19642968099334138
loss = 0.9996843494254273, MAPE = 0.22414725809554134
loss = 1.002531703554429, MAPE = 1.2424774133048968
loss = 1.0804468970715981, MAPE = 0.19981399676596795
loss = 1.1313128913228552, MAPE = 0.48366127953457033
loss = 1.0382413861653033, MAPE = 0.2535439954429067
loss = 0.9546331302371382, MAPE = 0.3286666932574333
loss = 1.04701603611164, MAPE = 0.3925438003255475
loss = 1.142337916501066, MAPE = 0.2385629307982583
loss = 0.8285286582685882, MAPE = 0.27086640594517797
loss = 1.2636796935798797, MAPE = 0.3994379283270231
loss = 1.0526648867389954, MAPE = 0.33775140650592683
loss = 1.2243619922609585, MAPE = 0.5995406223599805
loss = 0.9996103405271899, MAPE = 0.17431892796796003
loss = 0.913928338873748, MAPE = 0.21768890701623078
loss = 1.1015575865911011, MAPE = 0.33916930410602714
loss = 0.8586117319365789, MAPE = 0.3265919887001584
loss = 1.032970638390563, MAPE = 0.2863342717499269
loss = 1.1612997072414413, MAPE = 0.2431810994076993
loss = 0.9362455561146699, MAPE = 0.20872006344590438
loss = 1.1553303956887653, MAPE = 0.3056411313267066
loss = 0.8951123734469015, MAPE = 0.3076390892212004
loss = 1.0250900880615808, MAPE = 0.22943470448145908
loss = 1.0352873562405207, MAPE = 0.34363273880573747
loss = 0.9604016138147484, MAPE = 1.6313457939762837
loss = 0.9972632899406696, MAPE = 0.33740979492976253
loss = 1.1385959555923315, MAPE = 0.4248431428591478
loss = 0.9777619752273817, MAPE = 0.14826851617436182
loss = 0.9664742757184279, MAPE = 0.24008455477074245
loss = 1.2054259488295087, MAPE = 0.22324139264905007
loss = 0.9877096629693887, MAPE = 0.2351892539015499
loss = 0.8648212310845209, MAPE = 0.18256367595893097
loss = 1.0126571432904112, MAPE = 0.521070100137234
loss = 1.0293908386662123, MAPE = 0.6922894489834094
loss = 1.0315752244423144, MAPE = 0.3708825732014488
loss = 1.0394801215453273, MAPE = 0.22212264353208516
loss = 1.1566491836835606, MAPE = 0.2371180843159669
loss = 0.9739584336534416, MAPE = 0.25066018095704523
loss = 0.8918150998591188, MAPE = 0.5323251043160036
loss = 0.9809296929102866, MAPE = 0.20361662331277655
loss = 0.9929354887319071, MAPE = 0.47246151675005243
loss = 0.8808217874216318, MAPE = 0.20698918371129277
loss = 1.0543940937821201, MAPE = 0.209925725082879
loss = 0.9474253558258116, MAPE = 0.24517996463520542
loss = 0.9455415307892703, MAPE = 0.2378823113147401
loss = 1.0473818385212532, MAPE = 0.43708542158515706
loss = 0.9349690156031759, MAPE = 0.12963620271911266
loss = 0.9980643418158441, MAPE = 0.21786113934447693
loss = 1.062820839994278, MAPE = 0.4080283994767629
loss = 0.9699500816208235, MAPE = 0.1850584953501885
loss = 1.0901615133634246, MAPE = 0.18310894816724574
loss = 1.0050465400147321, MAPE = 0.15647023689553372
loss = 1.0877807369353012, MAPE = 0.14184379498113822
loss = 0.8554414613282362, MAPE = 0.29417812998409815
loss = 1.0884476157234964, MAPE = 0.2850412279028806
loss = 0.8887495974818301, MAPE = 0.45410551872718663
loss = 1.0736858338935644, MAPE = 0.14991106854461642
loss = 1.0340722410610117, MAPE = 0.2693336971325402
loss = 0.9908175287668087, MAPE = 0.22196690073906059
loss = 1.0411934863020018, MAPE = 0.20294256951523912
loss = 1.0547326412037727, MAPE = 0.21748511444786617
loss = 1.0741756335900996, MAPE = 0.3866131805511152
loss = 0.9744477602329907, MAPE = 0.17531450864164197
loss = 1.0095935269140743, MAPE = 0.3911654641971939
loss = 0.9550636410795718, MAPE = 0.21289233948844313
loss = 0.9554823970894908, MAPE = 0.24612175221127114
loss = 1.06806716027109, MAPE = 0.22532049764575346
loss = 0.8788902187521883, MAPE = 0.16536816655581704
loss = 0.8293073243371347, MAPE = 0.2545943605861035
loss = 0.9394776491205418, MAPE = 0.39490936545449845
loss = 0.9818436295850408, MAPE = 0.18949004389872712
loss = 1.133052422115267, MAPE = 0.464820693255834
loss = 1.1849792800397698, MAPE = 0.5791567649677382
loss = 0.9908576744406473, MAPE = 1.0183589685715269
loss = 0.9463794914874931, MAPE = 0.253183995781585
loss = 0.9344320923463196, MAPE = 0.7142046435284569
loss = 1.2492285451397982, MAPE = 0.22602120947668303
loss = 1.1492099645217433, MAPE = 0.17147311708424973
loss = 1.0235736128774056, MAPE = 0.2630623289278213
loss = 1.0099034218325769, MAPE = 0.20700566689553584
loss = 0.9244449278164172, MAPE = 0.2085945933636315
loss = 0.7643843809545968, MAPE = 0.16441759912487153
loss = 1.0573114757636752, MAPE = 0.15379957480964598
loss = 0.9184581239727161, MAPE = 0.11878469309879024
loss = 0.9343612541563175, MAPE = 0.13644896367135678
loss = 1.0059777499595393, MAPE = 0.20705491593819264
loss = 1.124532013818616, MAPE = 0.4306814521163106
loss = 1.1356067345501026, MAPE = 0.20542387508946075
loss = 0.8176658474715395, MAPE = 0.13585330261163162
loss = 1.2145747221139886, MAPE = 0.22922789146281958
loss = 1.0247640198619667, MAPE = 0.18657789793728116
loss = 0.9675960374570374, MAPE = 0.2455105668348476
loss = 0.9167057174601254, MAPE = 0.1739978602473261
loss = 0.9776471818520697, MAPE = 0.20252340875400088
loss = 0.9630602441860102, MAPE = 0.2994310552417559
loss = 0.9305497732200719, MAPE = 0.3810899904304961
loss = 0.982944248235272, MAPE = 0.27569446885132487
loss = 0.9717314953088199, MAPE = 0.27666293787758134
loss = 0.8949913614436983, MAPE = 0.4032519545238832
loss = 0.9303579681415984, MAPE = 0.22704932915111378
loss = 1.1062478938991211, MAPE = 0.18374447736630733
loss = 0.9991691006230228, MAPE = 0.3469098044499649
loss = 1.0667561608188645, MAPE = 1.170639970854806
loss = 1.0516870314865818, MAPE = 0.2256824730370308
loss = 1.1682857236208282, MAPE = 0.17879685695826797
loss = 1.2813757601164653, MAPE = 0.16034145092528126
loss = 1.1913255918022894, MAPE = 0.22148789849507763
loss = 1.0139464102435711, MAPE = 0.1817079334422975
loss = 1.3148464937445639, MAPE = 0.3967718174496837
loss = 0.955006439554272, MAPE = 0.262501743236191
loss = 1.0642921152843476, MAPE = 2.7760031457053396
loss = 1.1040053702323742, MAPE = 0.23629375471916195
loss = 1.0020682625138577, MAPE = 0.44144354272711006
loss = 0.9409019682991673, MAPE = 0.2259352099170577
loss = 0.9972423547339959, MAPE = 0.6925705666277229
loss = 1.2004710921514963, MAPE = 0.3065936333658751
loss = 1.1060947453520342, MAPE = 0.44629658740746025
loss = 1.2643418233485977, MAPE = 0.15932445906666087
loss = 0.8075963151712435, MAPE = 0.20281706251002463
loss = 1.016561072175744, MAPE = 0.3270362667176444
loss = 0.9877078027356956, MAPE = 1.2392723157880403
loss = 0.9524381183824167, MAPE = 0.2354755852924955
loss = 1.017230012540609, MAPE = 0.41588092288997097
loss = 1.0104277821615848, MAPE = 0.22045949819169136
loss = 1.1792508817128424, MAPE = 0.1696421138981329
loss = 0.9308103710733895, MAPE = 0.1278497179083778
loss = 1.0705501026659379, MAPE = 0.20161307718953034
loss = 0.8407497417715498, MAPE = 0.19817612649596228
loss = 1.0669821129888943, MAPE = 0.43180084797078416
loss = 1.1600048253334032, MAPE = 0.24418915668186664
loss = 1.1816566702145601, MAPE = 0.3616203112064383
loss = 1.086448370549976, MAPE = 0.13429432102598574
loss = 0.9459183646355009, MAPE = 0.23185749566480926
loss = 0.9650005695104623, MAPE = 0.19103034471790012
loss = 0.9336279413350512, MAPE = 0.2851785434672289
loss = 1.0654056529786398, MAPE = 0.21385498449288942
loss = 0.9863558322942964, MAPE = 0.14278906014312256
loss = 0.9252398551606948, MAPE = 0.15393488512998257
loss = 1.0993733737610336, MAPE = 0.21125020912814965
loss = 0.818260163214612, MAPE = 0.5582125955669691
loss = 0.8927765628094688, MAPE = 0.7964106551179897
loss = 1.0374921505620085, MAPE = 0.2940184765000108
loss = 0.9688409992886996, MAPE = 0.25288046617773036
loss = 1.003452302683636, MAPE = 0.24306769965364808
loss = 0.9558887313101835, MAPE = 0.21801741679348263
loss = 0.9913703601732456, MAPE = 0.34516220342619625
loss = 1.1465852900563762, MAPE = 0.2539265048628188
loss = 0.944666403676552, MAPE = 0.1500669222609039
loss = 1.3174190936541148, MAPE = 0.7103937426354753
loss = 1.0335930246157088, MAPE = 0.37362344052543295
loss = 1.1067741935070887, MAPE = 2.5235337794200308
loss = 0.9266206261913952, MAPE = 0.7571396859229942
loss = 1.0795131979604247, MAPE = 2.379671091200874
loss = 0.7995953312457752, MAPE = 0.21821636893576207
loss = 1.1131306540200132, MAPE = 0.21932818210978391
loss = 1.1534238830404062, MAPE = 0.4150318253635384
loss = 0.8550331648274174, MAPE = 0.16019470331303357
loss = 0.9115574669866618, MAPE = 0.130349117826901
loss = 1.0141755414741418, MAPE = 0.2728645668633402
loss = 0.8630917432595592, MAPE = 0.1112866147239133
loss = 0.9577967954987642, MAPE = 0.19568511900140442
loss = 0.9509032123712999, MAPE = 0.24684487963376978
loss = 1.059419721298227, MAPE = 0.21100671503095927
loss = 1.054528898873886, MAPE = 0.2623199091276275
loss = 0.9248979630753448, MAPE = 0.19357160179938365
loss = 0.9479185731468499, MAPE = 0.1658064451563617
loss = 0.9877753784953328, MAPE = 0.3581402575383208
loss = 1.0864549416760745, MAPE = 0.20659073689519428
loss = 1.015360286500367, MAPE = 0.2940786843512019
loss = 0.885196056302563, MAPE = 0.2928627840670292
loss = 0.9393513353884502, MAPE = 0.36039918300479223
loss = 1.057274074821618, MAPE = 0.286454470852232
loss = 1.0013131880572363, MAPE = 0.11556490584489926
loss = 0.850847862319896, MAPE = 0.11494583836153657
loss = 1.0128250386850743, MAPE = 0.48699621785943725
loss = 0.9063873866085697, MAPE = 0.33518136195066317
loss = 0.9374185373330685, MAPE = 0.20063790942166465
loss = 0.9241745453076556, MAPE = 0.23873076758784476
loss = 0.9433690912674499, MAPE = 0.19533204506266744
loss = 0.9821402887804623, MAPE = 0.34091552985244156
loss = 1.021034756646926, MAPE = 0.23265720007002635
loss = 1.0044867946802467, MAPE = 0.22950808103375314
loss = 1.03887835958183, MAPE = 0.2721069719476019
loss = 1.2231541413004847, MAPE = 0.4793100018836901
loss = 1.0834266456784718, MAPE = 0.29505880293726294
loss = 0.9258896792113515, MAPE = 0.22301092444943194
loss = 0.9420900373552994, MAPE = 0.32184437037517943
loss = 1.0802890425531677, MAPE = 0.20722703125008793
loss = 0.9042166876830827, MAPE = 0.1657456035119271
loss = 0.8952483715110402, MAPE = 0.2197059649229911
loss = 1.0174191566652862, MAPE = 0.1851312376174094
loss = 0.8473440867145875, MAPE = 0.127403764847138
loss = 1.079292664710499, MAPE = 0.4510548116289922
loss = 0.9721931398555462, MAPE = 0.21255063044799166
loss = 0.9716753958660891, MAPE = 0.43216546997884353
loss = 1.1034290975494787, MAPE = 0.4148531477510164
loss = 0.7263811886431726, MAPE = 0.1427077552226986
loss = 1.080275412247467, MAPE = 0.41265781986484007
loss = 1.0411674504370847, MAPE = 0.19639886275079088
loss = 1.0755356390976791, MAPE = 0.2936793349008634
loss = 1.0152069737137102, MAPE = 0.45084621864656593
loss = 1.0901409937695887, MAPE = 0.3889659178119301
loss = 1.0771006340751472, MAPE = 0.3783031091469179
loss = 0.9443942105097116, MAPE = 0.2207865379403153
loss = 0.8543467364831591, MAPE = 0.3421864001082816
loss = 0.7730634146909048, MAPE = 0.43732854007749605
loss = 0.9847908250396047, MAPE = 0.17108919890477564
loss = 1.0988045416135823, MAPE = 0.24598320668355744
loss = 1.0275530063613165, MAPE = 0.20160903415404727
loss = 0.8470986010524717, MAPE = 0.14052774738690726
loss = 1.0019919313839951, MAPE = 0.2550911964984672
loss = 0.8540501428634999, MAPE = 0.11443797546732251
loss = 0.8329989816357554, MAPE = 0.1458065697677527
loss = 0.935966563607262, MAPE = 0.19972024467037905
loss = 1.0781907306290277, MAPE = 1.0509811773301605
loss = 0.8471015642675295, MAPE = 0.3734270032657216
loss = 0.9649409173466563, MAPE = 1.733258801320449
loss = 0.9245822359414422, MAPE = 0.24754435764488253
loss = 0.7913486071040313, MAPE = 0.11428413012427482
loss = 0.835758453943752, MAPE = 0.1732611122991615
loss = 0.7736052896102266, MAPE = 0.1990338771069589
loss = 0.8525976071011617, MAPE = 0.16921494029686718
loss = 0.9622665811653278, MAPE = 0.31692832276134153
loss = 0.797568477609042, MAPE = 0.26338172234670726
loss = 0.7771768969095331, MAPE = 0.11028678608828263
loss = 0.8442372440201655, MAPE = 1.251202953184972
loss = 0.8710078192064683, MAPE = 0.14411574780596953
loss = 0.8346432560906211, MAPE = 0.26477413475835815
loss = 1.0235236908549277, MAPE = 0.3522267939293487
loss = 1.0422936974682164, MAPE = 0.34187339297248187
loss = 0.9430504590645443, MAPE = 0.13846315153717956
loss = 0.9830136019303909, MAPE = 0.22443235569666642
loss = 0.8087446081082038, MAPE = 0.13302585300059575
loss = 1.0212123469007097, MAPE = 0.3771694922972223
loss = 0.9513714448350266, MAPE = 0.29872732847094363
loss = 0.857291037768218, MAPE = 0.2960805258616494
loss = 0.9253719070016627, MAPE = 0.4098823000755064
loss = 0.8489373039980107, MAPE = 0.1558762791910503
loss = 1.115766872574202, MAPE = 0.25377883923399597
loss = 1.1539025424579672, MAPE = 0.23783530836551653
loss = 0.7608808520486579, MAPE = 0.28513858486173776
loss = 0.7561367600959231, MAPE = 0.23670941705763443
loss = 1.0546332370847964, MAPE = 0.3518940685715874
loss = 1.1003518625886908, MAPE = 0.19571246714766702
loss = 0.7725284944799496, MAPE = 0.3912761859222236
loss = 0.8703641378866106, MAPE = 0.1874206193404779
loss = 0.9637810285458961, MAPE = 0.21842357817555258
loss = 0.8235482563950115, MAPE = 0.22437287955566687
loss = 1.0652309242478961, MAPE = 0.16003972750499193
loss = 0.9746544778420223, MAPE = 0.17832031967465756
loss = 0.9544590283261227, MAPE = 0.5096436900613114
loss = 0.8090268617461386, MAPE = 0.22534435756439997
loss = 0.9581562045051703, MAPE = 0.3434240261250793
loss = 1.057685350683424, MAPE = 0.30394957486610547
loss = 0.9409246336470474, MAPE = 0.25485393241319554
loss = 0.8785347588662917, MAPE = 0.33671263693511966
loss = 0.8073728977835177, MAPE = 0.22369968627274167
loss = 1.0187134168017244, MAPE = 0.15899284439640135
loss = 0.8764841292890728, MAPE = 0.20174548530281416
loss = 1.1048869230481866, MAPE = 0.13873796636361962
loss = 1.199387462320888, MAPE = 0.325015439722774
loss = 0.9162221823454025, MAPE = 0.21231621853316412
loss = 0.8867208513165173, MAPE = 0.38436566092670127
loss = 0.9382142142437632, MAPE = 0.13440498463996312
loss = 0.8783270816714276, MAPE = 0.3026640563148205
loss = 1.0711704052476545, MAPE = 0.21737728966134523
loss = 1.0806479993939118, MAPE = 0.3976048100046634
loss = 0.8642753937649271, MAPE = 0.27163417825032243
loss = 0.8735848483821346, MAPE = 0.13081421337517168
loss = 0.8873184372513672, MAPE = 1.0754277663442333
loss = 0.9012974446035966, MAPE = 0.5630848773877827
loss = 0.854523578467948, MAPE = 0.14817515669267506
loss = 0.9178108240312044, MAPE = 0.2590134697613562
loss = 0.8008807505262352, MAPE = 0.14014120094312923
loss = 0.8938246912506392, MAPE = 0.17095838665034485
loss = 1.0259686899661633, MAPE = 0.2790568182338633
loss = 0.7717603511937633, MAPE = 0.15887105226171222
loss = 0.8804868705402557, MAPE = 0.21819402387379525
loss = 1.130263381442085, MAPE = 0.32156340225363506
loss = 0.8272830702446883, MAPE = 0.14490521469922943
loss = 0.8257177734005234, MAPE = 0.17133186860985347
loss = 1.019872125118696, MAPE = 0.17701607114896845
loss = 1.0286783292404345, MAPE = 0.3145577067131297
loss = 0.8971877851881127, MAPE = 0.2096855126999167
loss = 0.9776717584902409, MAPE = 0.2432178921765106
loss = 0.949610700016906, MAPE = 0.4402213008519517
loss = 1.0154841085969117, MAPE = 0.1435349417447713
loss = 0.8064966618132874, MAPE = 0.16644941901484514
loss = 0.841996608900084, MAPE = 0.676307477473224
loss = 0.8552955881590028, MAPE = 0.2753261919468058
loss = 1.014990694994628, MAPE = 0.2855984316262358
loss = 1.0289071522333022, MAPE = 0.39452356968026
loss = 0.9985640624343612, MAPE = 0.19838959091729275
loss = 0.8839820157183944, MAPE = 0.6058414053651432
loss = 1.0135713730999223, MAPE = 0.5056278796980153
loss = 0.8595644336710788, MAPE = 0.30668881542303494
loss = 0.9521078083713307, MAPE = 0.23161860179308763
loss = 0.7986030229595047, MAPE = 0.1299964010737326
loss = 0.9739409156682185, MAPE = 0.22622824489498544
loss = 0.8542922747784805, MAPE = 0.7865993097198524
loss = 0.8966545750585847, MAPE = 0.11129251716184896
loss = 0.9005231193421986, MAPE = 0.28746434725396636
loss = 0.9684028121302842, MAPE = 0.4236057463913097
loss = 0.8618243998099955, MAPE = 0.17165641037100945
loss = 0.8050928999793541, MAPE = 0.28041431573382547
loss = 0.8854021878422451, MAPE = 0.18032930846461706
loss = 1.027384112782712, MAPE = 0.21477640203893483
loss = 0.9597124106687693, MAPE = 0.18739564136664802
loss = 0.9430370093369206, MAPE = 0.2594203808748007
loss = 1.0473396620563582, MAPE = 0.6902271278010977
loss = 0.8580696364342897, MAPE = 0.20041802427001387
loss = 0.8914240455004425, MAPE = 0.18271850963140793
loss = 0.8174488354909846, MAPE = 0.11725665687167149
loss = 0.8534760450983326, MAPE = 0.13020544182756452
loss = 0.9033651113850383, MAPE = 0.3064026727637993
loss = 0.9978675491498612, MAPE = 0.35157077095602696
loss = 0.9179748890683739, MAPE = 0.3564043349433775
loss = 0.8412722557041796, MAPE = 3.9960375179381837
loss = 1.032429543812631, MAPE = 0.21422612388165804
loss = 0.8965394883269088, MAPE = 0.2023388969525996
loss = 0.8087386847350035, MAPE = 0.24017544919511666
loss = 0.8155689804041701, MAPE = 0.3117582440109373
loss = 0.8183854924529336, MAPE = 0.14116841406811717
loss = 1.0129800921659777, MAPE = 0.2608880793959684
loss = 0.783712674187353, MAPE = 0.15237218654566195
loss = 0.9353041363671265, MAPE = 0.22854863573059703
loss = 1.0389440477631666, MAPE = 0.21302864156307164
loss = 0.8013608291010409, MAPE = 0.23443464857995475
loss = 0.8675479979623402, MAPE = 0.18746185690944062
loss = 0.9051270428745566, MAPE = 0.20458554008904592
loss = 0.8876493862728385, MAPE = 0.21371215135934357
loss = 0.8270740316199564, MAPE = 0.19245188915624234
loss = 1.0553143525252955, MAPE = 0.3886863419810362
loss = 0.8070844883520591, MAPE = 0.17235447996794892
loss = 0.8342989539019856, MAPE = 0.31175361123368234
loss = 0.915817363845363, MAPE = 0.6520425659316904
loss = 1.0236463350093599, MAPE = 0.17494423356415942
loss = 0.8841381541511143, MAPE = 0.24135537877917038
loss = 0.9809979415633682, MAPE = 0.37343143452307653
loss = 0.9931080330734079, MAPE = 0.6176592304977783
loss = 0.8227533534095507, MAPE = 0.20119904035341288
loss = 0.8069771546510911, MAPE = 0.20037424947932553
loss = 0.8740680327176824, MAPE = 0.13246278082277882
loss = 0.8460505925398304, MAPE = 1.0511359925506845
loss = 0.859715564238119, MAPE = 0.13702026521831967
loss = 0.6280825671012348, MAPE = 0.09812369233176717
loss = 0.8118507054049582, MAPE = 0.335487901773002
loss = 1.1035839407694097, MAPE = 0.6362473263636546
loss = 0.7973454676913007, MAPE = 0.14932719644947084
loss = 0.9666154349790632, MAPE = 0.49817951066119726
loss = 0.9610338742000345, MAPE = 0.7488873154039785
loss = 0.8694949167891544, MAPE = 0.24702673575883557
loss = 0.8053176277281046, MAPE = 0.2815220100210137
loss = 1.0376635869282547, MAPE = 0.2053876162832454
loss = 1.004538803743027, MAPE = 0.5859780315876256
loss = 0.8590147249850721, MAPE = 0.12685940103818705
loss = 0.8259979103168928, MAPE = 0.18444787234150944
loss = 1.0393179909837384, MAPE = 0.3429656769292111
loss = 0.885850582752616, MAPE = 0.12335031143957527
loss = 0.9011937633757102, MAPE = 0.19585020362490263
loss = 0.8645098236323381, MAPE = 0.18564878060642284
loss = 1.1628963018072087, MAPE = 0.4304889207676989
loss = 0.9502198055605292, MAPE = 0.6067219609786598
loss = 1.1279397329601242, MAPE = 0.3226004715426742
loss = 0.9170953711316954, MAPE = 0.12686517793151048
loss = 0.8005789766947486, MAPE = 0.20066251823149464
loss = 0.7305331388036365, MAPE = 0.22835875805871444
loss = 0.9342761541299259, MAPE = 0.28326942890361045
loss = 0.7233638074315287, MAPE = 0.09066777762716231
loss = 0.8741176652713413, MAPE = 0.3580936942000665
loss = 0.8896106835856817, MAPE = 0.14467388072744886
loss = 0.9264245466089532, MAPE = 0.12148570504593313
loss = 0.810740168480082, MAPE = 0.1191173041732995
loss = 0.8645289085378356, MAPE = 0.7256232719734299
loss = 1.1186145479009981, MAPE = 0.227295465397743
loss = 1.0089669010880682, MAPE = 0.15912456027389577
loss = 0.8812200819287677, MAPE = 0.2897699363014586
loss = 0.8137996152373792, MAPE = 1.488678591175614
loss = 0.8729808723456011, MAPE = 0.20518160341930938
loss = 0.9662584205330353, MAPE = 0.3205242348958561
loss = 0.7373577115650796, MAPE = 0.18004237228773132
loss = 0.8641203144160438, MAPE = 0.24751635461493035
loss = 0.8835239613439169, MAPE = 0.1453127150615673
loss = 0.9217907477279107, MAPE = 0.16044534348219827
loss = 0.8181000040359372, MAPE = 0.2689235577276719
loss = 0.7770367874968735, MAPE = 0.28964158535359813
loss = 0.9613711678856038, MAPE = 0.2629418643582956
loss = 0.9181595107075943, MAPE = 0.21026604007983324
loss = 0.9346269507339456, MAPE = 691.3817626697899
loss = 0.9531119627352914, MAPE = 0.22411972542877506
loss = 0.8506763355525472, MAPE = 0.47292435948992356
loss = 0.8711984123842165, MAPE = 0.22050379893579686
loss = 0.9404899985735435, MAPE = 0.7644042972899701
loss = 0.8043814602088996, MAPE = 0.14480016740033677
loss = 0.9002227957575186, MAPE = 0.10848108044043359
loss = 0.8595589556974937, MAPE = 0.13883264439710546
loss = 0.7195821013435698, MAPE = 0.22837163259937368
loss = 0.9429203952776556, MAPE = 0.7001859221199024
loss = 1.0154524592077103, MAPE = 0.20267708770435897
loss = 0.7827186161668064, MAPE = 0.3150431136580015
loss = 0.9106743355724873, MAPE = 5.307589136507532
loss = 0.7447040339541215, MAPE = 0.14213145694629925
loss = 0.7531817155904407, MAPE = 0.17920944356557603
loss = 0.8873823227110104, MAPE = 0.30320531009650226
loss = 1.0069899080470386, MAPE = 0.2701730872080547
loss = 0.8764027246711777, MAPE = 0.16089971671557063
loss = 0.8958642464922023, MAPE = 0.16787696167083097
loss = 1.033718110316568, MAPE = 0.4915034731239956
loss = 0.9602563697000404, MAPE = 1.1027407323195908
loss = 0.8585771265878235, MAPE = 0.46600195577783443
loss = 0.7845121316705079, MAPE = 0.15745133768773553
loss = 0.9102759000614999, MAPE = 0.2601026248226888
loss = 0.802285000644249, MAPE = 0.18357923544196353
loss = 0.9737183977993112, MAPE = 0.2307347418122287
loss = 0.9212433924606493, MAPE = 0.5114737520382976
